kor_sent,roman,translation_en,level
"그리고 마태복음 2:19-23에, ‘헤롯이 죽은 후에 주의 사자가 애굽에서 요셉에게 현몽하여 이르되 20 일어나 아기와 그의 어머니를 데리고 이스라엘 땅으로 가라 아기의 목숨을 찾던 자들이 죽었느니라 하시니 21 요셉이 일어나 아기와 그의 어머니를 데리고 이스라엘 땅으로 들어가니라 22 그러나 아켈라오가 그의 아버지 헤롯을 이어 유대의 임금 됨을 듣고 거기로 가기를 무서워하더니 꿈에 지시하심을 받아 갈릴리 지방으로 떠나가 23 나사렛이란 동네에 가서 사니 이는 선지자로 하신 말씀에 나사렛 사람이라 칭하리라 하심을 이루려 함이러라","geurigo mataebogeum 2:19-23e, ‘herosi jugeun hue juui sajaga aegubeseo yosebege hyeonmonghayeo ireudoe 20 ireona agiwa geuui eomeonireul derigo iseurael ttangeuro gara agiui moksumeul chatdeon jadeuri jugeotneunira hasini 21 yosebi ireona agiwa geuui eomeonireul derigo iseurael ttangeuro deureoganira 22 geureona akelraoga geuui abeoji heroseul ieo yudaeui imgeum doemeul deutgo geogiro gagireul museowohadeoni kkume jisihasimeul bada galrilri jibangeuro tteonaga 23 nasaresiran dongnee gaseo sani ineun seonjijaro hasin malsseume nasaret saramira chingharira hasimeul iruryeo hamireora","And in Matthew 2:19-23, when Herod died, the Lord's angel revealed to Joseph in Egypt, saying, Arise, take the young child and his mother, and go into the land of Israel, for they are dead. And when he heard that the child and his mother were made king in the land of Israel after him, he was afraid to go there. And when he heard that he was told in his dream, he went out into Galilee into the country of Galilee, and lived in the city of Nazareth. And he said unto them, This is what the prophet shall be called Nazareth.",10
’했습니다,’haetseupnida,I'm going to do it. ’,1
이 구절에서 ‘거기’는 베들레헴입니다,i gujeoreseo ‘geogi’neun bedeulrehemipnida,"In this verse, ""there"" is Bethlehem.",3
애굽으로 피난 갔다가 다시 베들레헴으로 돌아갈 생각이었는데 헤롯의 아들 아켈라오가 유대지역의 왕이 되었다는 사실을 알고 베들레헴으로 가기를 끄려했는데 하나님께서 요셉의 꿈에 나타나 나사렛으로 돌아가라는 지시를 받고 나사렛으로 가서 살게 됩니다,aegubeuro pinan gatdaga dasi bedeulrehemeuro doragal saenggagieotneunde herosui adeul akelraoga yudaejiyeogui wangi doeeotdaneun sasireul algo bedeulrehemeuro gagireul kkeuryeohaetneunde hananimkkeseo yosebui kkume natana nasareseuro doragaraneun jisireul batgo nasareseuro gaseo salge doepnida,"And when I was about to flee into Egypt, and I was about to return again to Bethlehem, and I knew that Akelaus the son of Herod had become king over Judea, I sought to turn him out of Bethlehem: but God appeared in Joseph's dream, and was instructed to return to Nazareth, and I went to Nazareth, and lived there.",10
만약 요셉이 나사렛으로 돌아갈 생각이었다면 유대 베들레헴으로 돌아가는 일에 아켈라오 때문에 고민할 필요 없이 바로 갈릴리의 나사렛으로 돌아갔을 것입니다,manyak yosebi nasareseuro doragal saenggagieotdamyeon yudae bedeulrehemeuro doraganeun ire akelrao ttaemune gominhal piryo eopsi baro galrilriui nasareseuro doragasseul geosipnida,"If Joseph had intended to return to Nazareth, he would have gone straight back to Nazareth in Galilee, without any need to worry about Akela.",8
그러나 나사렛은 요셉의 염두에도 없었는데 나사렛으로 돌아가라는 지시를 받은 후에 나사렛으로 돌아 갑니다,geureona nasareseun yosebui yeomduedo eopseotneunde nasareseuro doragaraneun jisireul badeun hue nasareseuro dora gapnida,"But when Nazareth was instructed by Joseph to return to Nazareth, he returned to Nazareth.",6
그러므로 요셉이 베들레헴에 얼마 동안 머물렀을 것이요 애굽에서도 어느 기간 동안 피난 살이 하다가 나사렛 동네로 돌아 갑니다,geureomeuro yosebi bedeulreheme eolma dongan meomulreosseul geosiyo aegubeseodo eoneu gigan dongan pinan sari hadaga nasaret dongnero dora gapnida,"Joseph therefore would have stayed in Bethlehem for a while, and Egypt would have lived as a fugitive for some time, until he returned to the city of Nazareth.",8
그 때에는 몇 년이 지난 후이므로 예수님을 안고 돌아 가도 아무런 문제가 없었을 것입니다,geu ttaeeneun myeot nyeoni jinan huimeuro yesunimeul ango dora gado amureon munjega eopseosseul geosipnida,"It was a few years after that, and it would have been fine to go back to Jesus.",7
이제 동방박사에 대해서 생각해 보겠습니다,ije dongbangbaksae daehaeseo saenggakhae bogetseupnida,Now let's think about the Doctor of the East.,3
제가 어릴 때부터 성탄절을 맞이할 때마다 성탄절에 동방박사들과 목자들을 함께 등장시킵니다,jega eoril ttaebuteo seongtanjeoreul majihal ttaemada seongtanjeore dongbangbaksadeulgwa mokjadeureul hamkke deungjangsikipnida,"Every time I've had Christmas since I was a child, I've come to Christmas with doctors and shepherds from the East.",6
그런데 지금도 대부분의 교회나 목사님들이 성탄절에 동방박사들을 등장시킵니다,geureonde jigeumdo daebubunui gyohoena moksanimdeuri seongtanjeore dongbangbaksadeureul deungjangsikipnida,But most of the churches and pastors are still showing up on Christmas Day with wise men in the East.,5
동방박사들은 주님이 탄생하신 그때에 방문 한 것이 아닙니다,dongbangbaksadeureun junimi tansaenghasin geuttaee bangmun han geosi anipnida,The wise men did not visit the time of the birth of their Lord.,4
마구간에서 아기 예수님을 경배한 것이 아니고 집에 계신 아기 예수님께 황금과 유황과 몰약의 선물을 드렸고 엎드려 경배하였습니다,maguganeseo agi yesunimeul gyeongbaehan geosi anigo jibe gyesin agi yesunimkke hwanggeumgwa yuhwanggwa moryagui seonmureul deuryeotgo eopdeuryeo gyeongbaehayeotseupnida,"He did not worship the babe Jesus in the stable, but gave the child Jesus at home a gift of gold, sulfur, myrrh, and fell down and worshipped him.",8
동방박사들은 아기 예수님이 탄생하신 날로부터 적어도 마리아가 결례를 치룬 40일 이후요 길면 탄생하신 지 2년 후일 것입니다,dongbangbaksadeureun agi yesunimi tansaenghasin nalrobuteo jeogeodo mariaga gyeolryereul chirun 40il ihuyo gilmyeon tansaenghasin ji 2nyeon huil geosipnida,"The wise men will have been born at least 40 days after the birth of the baby Jesus, or at least 40 days after Mary was ordained, or two years after she was born.",8
동방박사들은 동방에서 왔다고 했는데 아마도 동방이 바벨론일 것입니다,dongbangbaksadeureun dongbangeseo watdago haetneunde amado dongbangi babelronil geosipnida,"The wise men say they came from the East, and perhaps the East is Babylon.",4
이들은 유대인의 왕에 대해 잘 알고 있었습니다,ideureun yudaeinui wange daehae jal algo isseotseupnida,They knew very well about the King of the Jews.,4
별을 따라 왔다고 했는데 그 별이 어떻게 예수님께로 인도하는 별인 줄로 알고 찾아 왔겠습니까? 바벨론에는 포로로 잡혀간 유대인들이 그 당시에 많이 살고 있었습니다,byeoreul ttara watdago haetneunde geu byeori eotteoke yesunimkkero indohaneun byeorin julro algo chaja watgetseupnikka? babelroneneun pororo japhyeogan yudaeindeuri geu dangsie mani salgo isseotseupnida,"How could the star have come here knowing that it was a star that led to Jesus, while the Jews who had been taken captive in Babylon lived a lot at the time?",9
이 유대인들로부터 성경과 그리고 메시아에 대해서 알게 되었습니다,i yudaeindeulrobuteo seonggyeonggwa geurigo mesiae daehaeseo alge doeeotseupnida,I learned about the Scriptures and the Messiah from these Jews.,4
그 별이 메시아께로 인도한다는 것을 성령님께서 깨닫게 해 주셨을 것입니다,geu byeori mesiakkero indohandaneun geoseul seongryeongnimkkeseo kkaedatge hae jusyeosseul geosipnida,The Holy Spirit must have made you realize that the star leads to the Messiah.,5
그리고 그 별은 하나님께서 보내신 특별한 별입니다,geurigo geu byeoreun hananimkkeseo bonaesin teukbyeolhan byeoripnida,And that's a special star from God.,4
낙타를 타고 느릿느릿 여행하는 박사들을 천천히 인도하도록 충분히 느린 속도로 움직이게 하셨습니다,naktareul tago neuritneurit yeohaenghaneun baksadeureul cheoncheonhi indohadorok chungbunhi neurin sokdoro umjigige hasyeotseupnida,"He lets the doctors travel slowly on camels, moving at a slow pace enough to lead them slowly.",6
이 별은 성탄절의 삼대 신비 중에 하나입니다,i byeoreun seongtanjeorui samdae sinbi junge hanaipnida,This star is one of the three mysteries of Christmas.,4
첫째 신비는 하나님이 인간의 몸을 입으시고 아기로 태어나신 성육신의 신비요 둘째는 성령님으로 인해 동정녀를 통해서 탄생하신 것이요 셋째 성탄신비는 동방박사들을 인도한 그 별입니다,cheotjjae sinbineun hananimi inganui momeul ibeusigo agiro taeeonasin seongyuksinui sinbiyo duljjaeneun seongryeongnimeuro inhae dongjeongnyeoreul tonghaeseo tansaenghasin geosiyo setjjae seongtansinbineun dongbangbaksadeureul indohan geu byeoripnida,"The first mystery is the mystery of the holy body, which God put on the human body, which was born as a baby, and the second, which was born through the Holy Ghost, and the third, the star that guided the wise men of the East.",9
이 삼대 성탄의 신비는 인간을 사랑하신 하나님의 섭리요 은혜입니다,i samdae seongtanui sinbineun inganeul saranghasin hananimui seopriyo eunhyeipnida,"The mystery of these three great holy bodies is the mercy and mercy of God, who loved man.",5
즐거운 성탄절이 되시기 바랍니다,jeulgeoun seongtanjeori doesigi barapnida,I hope you enjoy Christmas.,3
"If I can't have You라는 제목을 보면서도 '사랑 노래겠구나'라는 생각을 딱 했는데, 가사를 들어보니 어찌나 귀엽던지요! 참 이런 남자 친구가 있다면 얼른 잡아야지 뭐 하고 있는가!! 하는 생각이 들더라고요","If I can't have Youraneun jemogeul bomyeonseodo 'sarang noraegetguna'raneun saenggageul ttak haetneunde, gasareul deureoboni eojjina gwiyeopdeonjiyo! cham ireon namja chinguga itdamyeon eolreun jabayaji mwo hago itneunga!! haneun saenggagi deuldeoragoyo","If I can't have a love song when I look at the title you, it's so cute!",10
여심을 잠 잘 자극한(?) 그런 노래인 것 같습니다,yeosimeul jam jal jageukhan(?) geureon noraein geot gatseupnida,I think it's a song that's been a good night's sleep.,4
Shawn Mendes의 If I can't have You는 가사도 복잡하게 쓰여진 것 없이 심플하면서도 계속해서 같은 내용을 반복하고 있기 때문,Shawn Mendesui If I can't have Youneun gasado bokjaphage sseuyeojin geot eopsi simpeulhamyeonseodo gyesokhaeseo gateun naeyongeul banbokhago itgi ttaemun,"If I can't have lyrics written in a very simple way, but you're repeating the same thing over and over again.",8
왕초보라도 독일어 인사말 정돈 알아야죠? 처음 독일어를 배울 때 제일 어렵게 느껴지는 점이라고 한다면 바로 생소한 단어와 문법일 거라고 생각해요,wangchoborado dogireo insamal jeongdon arayajyo? cheoeum dogireoreul baeul ttae jeil eoryeopge neukkyeojineun jeomirago handamyeon baro saengsohan daneowa munbeobil georago saenggakhaeyo,I think it's a strange word and grammar if it's the most difficult thing to do when you first learn German.,8
"한국에서 태어났다면 영어는 기본교과로 지정되어 있기 때문에 싫더라도 한 번쯤 접하게 되는데, 독일어는 고등학교에서 제2외국어로 접하지 않는 한 들을 일이 많지는 않거든요","hangugeseo taeeonatdamyeon yeongeoneun gibongyogwaro jijeongdoeeo itgi ttaemune silteorado han beonjjeum jeophage doeneunde, dogireoneun godeunghakgyoeseo je2oegugeoro jeophaji anneun han deureul iri manchineun ankeodeunyo","If you're born in Korea, English is a basic curriculum, so you're probably in contact with it, because German doesn't have a lot to do unless you're in high school and in second language.",9
그런데 단어도 생소한데 문법도 복잡하다보니 처음 시작하는 경우 단어와 문법을 배우는 것만 해도 힘들 거라는 생각을 합니다,geureonde daneodo saengsohande munbeopdo bokjaphadaboni cheoeum sijakhaneun gyeongu daneowa munbeobeul baeuneun geotman haedo himdeul georaneun saenggageul hapnida,"But I don't know a word, but it's complicated grammar, so I think it's hard just to learn words and grammar when you start out.",8
하지만 기왕 시작한 공부 그냥 책으로만 할 순 없겠죠? 가볍게 한 번씩 말해볼 만한 왕초보 독일어 인사말 모음을 준비해봤습니다,hajiman giwang sijakhan gongbu geunyang chaegeuroman hal sun eopgetjyo? gabyeopge han beonssik malhaebol manhan wangchobo dogireo insamal moeumeul junbihaebwatseupnida,But I can't just start with a book.,8
만약 독일 사람과 얘기할 기회가 생긴다면 초보자라도 일단 한 마디 해보자고요!ㅎ 시간대별 독일어 인사말 독일어 인사말은 '시간대'에 따라 사용,manyak dogil saramgwa yaegihal gihoega saenggindamyeon chobojarado ildan han madi haebojagoyo!h sigandaebyeol dogireo insamal dogireo insamareun 'sigandae'e ttara sayong,"If you ever get a chance to talk to a German guy, let's say something for a beginner!",8
독일어 알파벳 종류 & 읽는 법 혼자서 독일어 공부하기 첫 번째 시간입니다,dogireo alpabet jongryu & ikneun beop honjaseo dogireo gongbuhagi cheot beonjjae siganipnida,It's the first time I've ever studied German by myself.,6
어떤 언어를 배우든 제일 먼저 각 언어를 표기하는 알파벳을 공부하게 되죠? 오늘 정리해볼 것은 바로 독일어 알파벳이에요,eotteon eoneoreul baeudeun jeil meonjeo gak eoneoreul pyogihaneun alpabeseul gongbuhage doejyo? oneul jeongrihaebol geoseun baro dogireo alpabesieyo,So the first thing I want to talk about is the German alphabet.,8
"알파벳 하면 abcd를 생각하지만, 사실 알파벳은 표기법이고 abcd는 로마자예요","alpabet hamyeon abcdreul saenggakhajiman, sasil alpabeseun pyogibeobigo abcdneun romajayeyo","An alphabet is abcd, but it's actually a notation, and acd is a Roman.",5
